종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
045100,한양이엔지,"15,250","50","0.33","15,250","15,200","117,982","1,781,028,400","15,100","15,250","15,000","500",원(KRW),"18,000,000","274,500,000,000",
001750,한양증권,"7,670","20","0.26","7,680","7,670","6,860","52,670,050","7,730","7,730","7,650","5,000",원(KRW),"12,728,534","97,627,855,780",
001755,한양증권우,"8,820","30","0.34","8,820","8,810","381","3,344,690","8,790","8,850","8,650","5,000",원(KRW),"525,000","4,630,500,000",
018880,한온시스템,"11,900","100","0.85","11,900","11,850","797,756","9,476,034,800","11,850","12,050","11,700","100",원(KRW),"533,800,000","6,352,220,000,000",
009420,한올바이오파마,"32,100","-100","0.31","32,100","32,050","593,322","19,161,607,150","32,850","33,100","31,700","500",원(KRW),"52,240,638","1,676,924,479,800",
014130,한익스프레스,"61,600","1,600","2.67","61,800","61,600","17,708","1,100,003,300","60,100","63,500","60,100","5,000",원(KRW),"1,200,000","73,920,000,000",
046110,한일네트웍스,"7,570","130","1.75","7,570","7,560","66,452","499,327,940","7,450","7,580","7,440","500",원(KRW),"11,954,227","90,493,498,390",
024740,한일단조,"2,030","-10","0.49","2,040","2,030","119,827","244,781,760","2,040","2,065","2,025","500",원(KRW),"17,891,328","36,319,395,840",
005860,한일사료,"2,005","130","6.93","2,005","2,000","3,524,813","7,126,604,475","1,890","2,140","1,865","500",원(KRW),"39,403,685","79,004,388,425",
003300,한일시멘트,"124,000","3,000","2.48","124,000","123,000","20,977","2,559,092,000","121,000","125,000","119,000","5,000",원(KRW),"7,545,313","935,618,812,000",
123840,한일진공,"2,595","-25","0.95","2,600","2,595","356,805","931,151,745","2,620","2,650","2,595","100",원(KRW),"39,107,579","101,484,167,505",
002220,한일철강,"24,000","400","1.69","24,000","23,750","9,472","223,890,900","23,500","24,150","23,350","5,000",원(KRW),"2,040,000","48,960,000,000",
007770,한일화학,"13,100","30","0.00","13,150","13,100","1,434","18,831,400","13,100","13,300","13,050","500",원(KRW),"3,510,000","45,981,000,000",
051600,한전KPS,"43,100","1,450","3.48","43,100","43,050","425,721","18,366,119,150","41,650","43,800","41,650","200",원(KRW),"45,000,000","1,939,500,000,000",
052690,한전기술,"25,150","1,650","7.02","25,150","25,100","280,417","6,962,607,900","23,800","25,300","23,650","200",원(KRW),"38,220,000","961,233,000,000",
130660,한전산업,"3,970","5","0.13","3,985","3,970","47,060","186,839,860","3,985","3,990","3,960","500",원(KRW),"32,600,000","129,422,000,000",
107640,한중엔시에스,"4,795","-5","0.10","4,795","4,500","301","1,372,795","4,560","4,795","4,560","500",원(KRW),"3,795,000","18,197,025,000",
002320,한진,"24,050","450","1.91","24,100","24,050","70,463","1,675,031,100","23,450","24,050","23,450","5,000",원(KRW),"11,974,656","287,990,476,800",
097230,한진중공업,"3,365","40","1.20","3,365","3,360","353,500","1,188,433,775","3,325","3,420","3,325","5,000",원(KRW),"106,052,508","356,866,689,420",
003480,한진중공업홀딩스,"3,970","-15","0.38","3,975","3,970","8,517","33,407,990","3,985","3,995","3,880","5,000",원(KRW),"29,529,812","117,233,353,640",
180640,한진칼,"20,550","550","2.75","20,600","20,550","264,816","5,429,087,250","20,100","20,750","20,100","2,500",원(KRW),"59,170,458","1,215,952,911,900",
18064K,한진칼우,"11,600","-100","0.85","11,800","11,600","2,715","31,741,800","11,700","11,950","11,600","2,500",원(KRW),"536,766","6,226,485,600",
005110,한창,"1,900","35","1.88","1,905","1,900","805,370","1,524,645,075","1,870","1,920","1,865","500",원(KRW),"34,458,589","65,471,319,100",
079170,한창산업,"6,540","40","0.62","6,540","6,530","4,563","29,855,060","6,500","6,590","6,460","500",원(KRW),"5,200,000","34,008,000,000",
009460,한창제지,"1,050","10","0.96","1,050","1,040","281,711","294,160,960","1,050","1,055","1,040","500",원(KRW),"59,667,486","62,650,860,300",
086960,한컴MDS,"18,150","250","1.40","18,150","18,100","37,219","674,555,150","18,000","18,300","18,000","500",원(KRW),"8,825,608","160,184,785,200",
054920,한컴시큐어,"4,735","-85","1.76","4,735","4,730","148,750","707,709,495","4,880","4,885","4,715","500",원(KRW),"13,466,536","63,764,047,960",
077280,한컴지엠디,"3,000","30","0.00","3,000","2,995","25,118","75,222,840","3,080","3,080","2,950","500",원(KRW),"11,391,808","34,175,424,000",
002680,한탑,"2,420","30","1.26","2,420","2,410","1,196,593","2,940,421,265","2,480","2,590","2,390","500",원(KRW),"20,800,000","50,336,000,000",
066110,한프,"2,570","175","7.31","2,575","2,570","3,160,054","8,017,510,580","2,385","2,620","2,385","500",원(KRW),"32,834,460","84,384,562,200",
000880,한화,"42,450","850","2.04","42,450","42,350","298,126","12,570,726,150","41,650","42,600","41,650","5,000",원(KRW),"74,958,735","3,181,998,300,750",
00088K,한화3우B,"17,600","30","0.00","17,650","17,600","40,141","707,712,750","17,600","17,850","17,500","5,000",원(KRW),"22,472,000","395,507,200,000",
027390,한화갤러리아타임월드,"42,900","5,000","13.19","42,950","42,900","192,354","8,086,720,950","37,900","43,850","37,750","5,000",원(KRW),"6,000,131","257,405,619,900",
088350,한화생명,"6,520","100","1.56","6,520","6,510","1,391,145","9,042,286,990","6,400","6,580","6,320","5,000",원(KRW),"868,530,000","5,662,815,600,000",
000370,한화손해보험,"8,390","30","0.36","8,400","8,390","221,102","1,848,190,670","8,430","8,460","8,300","5,000",원(KRW),"116,738,915","979,439,496,850",
265920,한화수성스팩,"2,000","30","0.00","2,000","1,995","19,337","38,655,395","2,010","2,010","1,995","100",원(KRW),"4,440,000","8,880,000,000",
264290,한화에이스스팩3호,"2,060","30","0.00","2,060","2,055","319","650,820","2,040","2,060","2,040","100",원(KRW),"3,080,000","6,344,800,000",
279410,한화에이스스팩4호,"2,010","5","0.25","2,010","2,005","500","1,005,000","2,010","2,010","2,010","100",원(KRW),"3,495,000","7,024,950,000",
000885,한화우,"22,250","-50","0.22","22,250","22,200","5,861","128,751,550","22,250","22,450","21,700","5,000",원(KRW),"479,294","10,664,291,500",
009830,한화케미칼,"31,300","250","0.81","31,350","31,300","623,960","19,660,544,100","31,150","31,850","31,150","5,000",원(KRW),"164,809,359","5,158,532,936,700",
009835,한화케미칼우,"15,550","50","0.32","15,550","15,500","1,525","23,720,450","15,600","15,650","15,450","5,000",원(KRW),"1,123,737","17,474,110,350",
012450,한화테크윈,"28,300","-250","0.88","28,350","28,300","356,524","10,147,767,750","28,450","28,900","28,050","5,000",원(KRW),"52,600,000","1,488,580,000,000",
003530,한화투자증권,"3,275","145","4.63","3,275","3,270","1,133,587","3,688,457,390","3,160","3,325","3,135","5,000",원(KRW),"172,442,511","564,749,223,525",
003535,한화투자증권우,"2,820","45","1.62","2,820","2,780","11,462","32,315,590","2,770","2,870","2,750","5,000",원(KRW),"4,800,000","13,536,000,000",
102210,해덕파워웨이,"8,900","750","9.20","8,900","8,880","879,067","7,599,204,720","8,350","9,180","8,010","500",원(KRW),"10,800,160","96,121,424,000",
220630,해마로푸드서비스,"2,110","70","3.43","2,115","2,110","324,094","675,135,160","2,040","2,110","2,040","100",원(KRW),"93,897,786","198,124,328,460",
195870,해성디에스,"18,600","150","0.81","18,650","18,600","68,215","1,268,107,650","18,450","18,700","18,300","5,000",원(KRW),"17,000,000","316,200,000,000",
034810,해성산업,"15,800","-100","0.63","15,850","15,800","13,961","221,245,100","15,850","16,100","15,750","500",원(KRW),"9,780,000","154,524,000,000",
076610,해성옵틱스,"4,360","75","1.75","4,370","4,360","38,997","169,177,060","4,285","4,375","4,285","500",원(KRW),"16,675,000","72,703,000,000",
101530,해태제과식품,"15,200","200","1.33","15,250","15,200","28,129","426,425,500","15,400","15,400","14,950","500",원(KRW),"29,116,822","442,575,694,400",
220180,핸디소프트,"5,700","30","0.00","5,700","5,690","33,213","188,233,140","5,700","5,800","5,610","500",원(KRW),"7,463,009","42,539,151,300",
143210,핸즈코퍼레이션,"10,200","30","0.00","10,200","10,100","34,802","353,083,400","10,200","10,300","10,000","500",원(KRW),"21,863,268","223,005,333,600",
008800,행남자기,"304","70","29.91","0","304","2,486,658","755,901,962","304","304","304","500",원(KRW),"113,863,050","34,614,367,200",
900270,헝셩그룹,"2,240","30","1.36","2,245","2,240","239,421","535,093,195","2,215","2,270","2,200","0",중국위안(CNY),"80,000,000","179,200,000,000",
089470,현대EP,"6,770","-10","0.15","6,780","6,770","90,158","611,919,680","6,790","6,920","6,730","500",원(KRW),"31,900,000","215,963,000,000",
000720,현대건설,"43,550","3,300","8.20","43,550","43,500","2,324,322","100,166,938,050","40,750","44,800","40,750","5,000",원(KRW),"111,355,765","4,849,543,565,750",
267270,현대건설기계,"186,000","1,000","0.54","186,000","185,500","49,776","9,369,814,500","185,000","190,000","182,000","5,000",원(KRW),"9,876,295","1,836,990,870,000",
000725,현대건설우,"49,800","1,200","2.47","49,800","49,750","5,397","271,111,400","48,600","52,000","48,600","5,000",원(KRW),"98,856","4,923,028,800",
170030,현대공업,"3,955","-40","1.00","3,970","3,955","9,930","39,375,790","4,010","4,025","3,950","500",원(KRW),"15,340,000","60,669,700,000",
005440,현대그린푸드,"14,350","300","2.14","14,350","14,300","231,149","3,294,559,700","14,050","14,350","14,000","500",원(KRW),"97,704,482","1,402,059,316,700",
086280,현대글로비스,"142,500","1,000","0.71","143,000","142,500","90,458","12,872,762,500","140,500","144,000","140,500","500",원(KRW),"37,500,000","5,343,750,000,000",
267250,현대로보틱스,"445,000","2,000","0.45","445,000","444,000","47,705","21,225,273,500","443,000","451,000","439,000","5,000",원(KRW),"16,286,617","7,247,544,565,000",
064350,현대로템,"16,050","550","3.55","16,050","16,000","694,825","11,163,070,950","15,800","16,350","15,700","5,000",원(KRW),"85,000,000","1,364,250,000,000",
079430,현대리바트,"24,800","500","2.06","24,850","24,800","60,916","1,500,872,050","24,150","24,950","24,100","1,000",원(KRW),"20,535,282","509,274,993,600",
012330,현대모비스,"221,500","3,500","1.61","221,500","221,000","231,252","50,944,056,500","217,500","222,000","216,500","5,000",원(KRW),"97,343,863","21,561,665,654,500",
010620,현대미포조선,"107,000","-2,500","2.28","107,500","107,000","344,970","38,480,955,000","110,500","117,000","105,500","5,000",원(KRW),"20,000,000","2,140,000,000,000",
069960,현대백화점,"94,600","3,500","3.84","94,600","94,500","147,487","13,910,433,500","91,400","95,300","91,100","5,000",원(KRW),"23,402,441","2,213,870,918,600",
004560,현대비앤지스틸,"12,150","30","0.00","12,200","12,150","39,538","481,300,900","12,250","12,400","12,050","5,000",원(KRW),"15,078,811","183,207,553,650",
004565,현대비앤지스틸우,"42,250","-350","0.82","42,250","42,000","804","33,934,400","42,550","42,600","41,850","5,000",원(KRW),"109,852","4,641,247,000",
012630,현대산업,"38,600","1,650","4.47","38,600","38,550","313,611","12,067,294,900","37,200","38,800","37,200","5,000",원(KRW),"75,384,180","2,909,829,348,000",
011760,현대상사,"18,100","200","1.12","18,100","18,050","42,374","765,365,650","18,000","18,200","17,950","5,000",원(KRW),"13,228,966","239,444,284,600",
011200,현대상선,"4,380","105","2.46","4,385","4,380","7,678,223","34,082,557,770","4,350","4,535","4,290","5,000",원(KRW),"311,805,827","1,365,709,522,260",
006390,현대시멘트,"14,900","-100","0.67","14,900","14,850","7,652","113,342,400","14,900","15,000","14,550","5,000",원(KRW),"16,758,544","249,702,305,600",
048410,현대아이비티,"6,060","160","2.71","6,070","6,060","335,662","2,026,136,230","5,970","6,130","5,890","500",원(KRW),"32,574,192","197,399,603,520",
004310,현대약품,"6,360","10","0.16","6,360","6,350","390,523","2,487,761,540","6,370","6,500","6,290","500",원(KRW),"32,000,000","203,520,000,000",
126560,현대에이치씨엔,"4,290","30","0.00","4,325","4,290","16,772","72,817,900","4,290","4,375","4,290","500",원(KRW),"112,876,596","484,240,596,840",
017800,현대엘리베이,"78,600","14,500","22.62","78,700","78,600","3,150,138","237,916,774,900","68,800","82,300","67,200","5,000",원(KRW),"24,632,513","1,936,115,521,800",
011210,현대위아,"54,600","1,700","3.21","54,600","54,500","133,983","7,219,617,100","53,200","54,600","52,700","5,000",원(KRW),"27,195,083","1,484,851,531,800",
267260,현대일렉트릭,"85,700","300","0.35","85,800","85,700","51,776","4,487,381,700","85,500","87,900","85,400","5,000",원(KRW),"10,205,783","874,635,603,100",
026180,현대정보기술,"2,145","50","2.39","2,145","2,140","178,043","379,238,025","2,130","2,165","2,085","1,000",원(KRW),"59,537,195","127,707,283,275",
004020,현대제철,"51,100","-1,300","2.48","51,200","51,100","547,049","28,089,810,400","51,900","52,400","50,700","5,000",원(KRW),"133,445,785","6,819,079,613,500",
009540,현대중공업,"142,500","-2,000","1.38","143,000","142,500","710,732","104,652,320,500","146,000","154,000","140,500","5,000",원(KRW),"56,665,426","8,074,823,205,000",
005380,현대차,"154,000","-500","0.32","154,500","154,000","460,548","70,908,326,000","153,500","155,000","152,500","5,000",원(KRW),"220,276,479","33,922,577,766,000",
005387,현대차2우B,"96,300","1,600","1.69","96,500","96,300","69,345","6,697,278,300","95,500","98,000","95,100","5,000",원(KRW),"37,613,865","3,622,215,199,500",
005389,현대차3우B,"83,700","200","0.24","83,700","83,500","2,863","239,552,300","82,900","84,000","82,900","5,000",원(KRW),"2,478,299","207,433,626,300",
005385,현대차우,"87,900","1,200","1.38","87,900","87,200","36,852","3,240,128,300","87,200","88,700","86,700","5,000",원(KRW),"25,109,982","2,207,167,417,800",
001500,현대차투자증권,"11,000","200","1.85","11,000","10,950","56,624","623,232,100","10,900","11,200","10,800","5,000",원(KRW),"29,337,111","322,708,221,000",
227840,현대코퍼레이션홀딩스,"14,250","30","0.00","14,250","14,200","9,323","133,255,950","14,300","14,400","14,200","5,000",원(KRW),"9,100,836","129,686,913,000",
039010,현대통신,"12,050","-250","2.03","12,100","12,050","313,186","3,818,326,350","12,300","12,500","12,050","500",원(KRW),"8,625,000","103,931,250,000",
001450,현대해상,"38,150","250","0.66","38,150","38,100","175,314","6,700,443,750","38,150","38,750","37,750","500",원(KRW),"89,400,000","3,410,610,000,000",
057050,현대홈쇼핑,"106,000","30","0.00","106,000","105,500","40,883","4,347,443,000","106,000","108,500","105,000","5,000",원(KRW),"12,000,000","1,272,000,000,000",
204990,현성바이탈,"5,270","-10","0.19","5,280","5,270","56,069","294,617,670","5,280","5,300","5,220","500",원(KRW),"31,650,123","166,796,148,210",
092300,현우산업,"4,345","-5","0.11","4,345","4,335","126,821","546,667,700","4,350","4,375","4,245","500",원(KRW),"14,317,308","62,208,703,260",
053660,현진소재,"2,805","40","1.45","2,805","2,800","304,007","825,785,175","2,670","2,850","2,610","500",원(KRW),"9,890,124","27,741,797,820",
011080,형지I&C,"1,385","-10","0.72","1,385","1,380","385,806","530,457,285","1,395","1,395","1,360","500",원(KRW),"38,955,668","53,953,600,180",
093240,형지엘리트,"5,760","130","2.31","5,760","5,750","272,696","1,555,052,740","5,630","5,780","5,620","500",원(KRW),"19,059,306","109,781,602,560",
003010,혜인,"3,825","115","3.10","3,835","3,825","1,086,062","4,257,501,610","3,760","4,100","3,760","500",원(KRW),"12,712,747","48,626,257,275",
111110,호전실업,"13,950","100","0.72","13,950","13,900","29,487","408,208,550","13,900","14,150","13,700","500",원(KRW),"8,000,000","111,600,000,000",
008770,호텔신라,"92,200","9,000","10.82","92,200","92,100","1,628,652","148,215,315,444","84,400","93,800","83,600","5,000",원(KRW),"39,248,121","3,618,676,756,200",
008775,호텔신라우,"49,950","4,100","8.94","49,950","49,900","34,714","1,706,889,550","46,000","50,100","45,500","5,000",원(KRW),"751,879","37,556,356,050",
060560,홈센타홀딩스,"2,265","15","0.67","2,265","2,260","1,706,626","3,846,409,825","2,270","2,295","2,225","500",원(KRW),"83,796,067","189,798,091,755",
064240,홈캐스트,"12,250","500","4.26","12,250","12,200","656,038","7,893,357,100","11,850","12,300","11,800","500",원(KRW),"32,220,893","394,705,939,250",
039610,화성밸브,"7,550","370","5.15","7,550","7,540","1,805,988","13,318,440,580","7,450","7,890","6,970","500",원(KRW),"7,280,000","54,964,000,000",
002460,화성산업,"15,750","450","2.94","15,750","15,700","44,795","697,576,750","15,300","15,850","15,250","5,000",원(KRW),"12,450,800","196,100,100,000",
013520,화승알앤에이,"2,535","35","1.40","2,535","2,525","63,716","160,657,030","2,490","2,535","2,485","500",원(KRW),"64,561,210","163,662,667,350",
